DST0406*27  X220   0  -5  -1   2   3   2   3   5   6   6   5   5   3   3   2   4   5   8   7   7   9  12  12  11   8   5
DST0406*28  X220   0   9   8   5   6   5   7  12  10   7   6   5  13  14  20  25  28  33  38  33  25  20  29  30  24  17
DST0406*29  X220   0   9   0   0   1   5   6  -1   0  -2  -4  -7  -8  -7  -5  -2  -1  -1  -1  -4 -10  -8  -8  -6  -3  -2
DST0406*30  X220   0  -5  -3  -3  -2   0  -2   1   2   2   7   6   3   5   4   3   4   5   8   7   5   4   5   7   9   3
DST0407*01  X220   0   7   6   3   5   7   5   2  -1   5   8   8   9   9   7   6   4   3   1   0   1   4   4   4   2   5
DST0407*02  X220   0   2   2   1   2   6   5   9  11   9   6   5   9  10  10   6   3   1   3   3   0  -1   0   0   0   4
DST0407*03  X220   0  -1  -5  -2   3   5   7   5   4   7   8   6   4   1   3   5   4   4   3  -1  -7  -6  -3   0  -2   2
DST0407*04  X220   0   2   4   2   2   3   4   3   2   3   6   4   6   9  14  16  16  16  13   7   1   0  -1   0   5   6
DST0407*05  X220   0   7   8   5   2   4   6   7   6   7   9  10  10  12   8   6   7   8  11  10   2   0   0  -1   2   6
DST0407*06  X220   0   3   4   9  14  12  10   8   9   7   7   1   0   4   7   6   6   7   8   6   3   4   4   3   3   6
DST0407*07  X220   0   7   9  12  13  14  12  11  13  11   7  10  13  13  12  11  11  11  11  11   7   6   6   6   8  10
DST0407*08  X220   0   8  11  11  11  12  14  14  13  15  17  19  20  22  22  22  23  22  24  27  28  26  26  25  26  19
DST0407*09  X220   0  26  24  23  20  15  13  13  16  18  21  22  19  17  17  19  21  21  21  20  22  23  21  20  17  20
DST0407*10  X220   0  16  13  13  18  19  20  20  16  15  15  18  21  21  19  15  11  11  18  20  17  16  19  24  25  18
DST0407*11  X220   0  26  24  12  17  19  19  21  25  26  19   8   9   5  10  18  17  19  15   7   4   5   0  -2   1  14
DST0407*12  X220   0   2  -2  -1  -3   3   7   1   0   3   4   5   3   2   3   3   3   6  11  14   9   3  -3   9  15   4
DST0407*13  X220   0  13   5 -11 -12 -11  -5  -5  -9  -4   1   2   2   2   0  -5 -10  -8  -6 -10 -12 -11   0   7   7  -3
DST0407*14  X220   0   5   0   0   0   0  -1  -1   0   0   1   0   2   2   2   2   1   1   3   3   2   4   4   3   5   2
DST0407*15  X220   0   0   0   2   6   9   8   8   8   9  13  14  15  17  17  17  14  14  15  13   7   7   8   3   5  10
DST0407*16  X220   0  10  12  15  15  17  18  20  18  12  14  14  16  19  19  20  21  25  26  20  15  11   8   9  -6  15
DST0407*17  X220   0 -26 -52 -76 -61 -50 -54 -46 -48 -41 -32 -27 -30 -34 -38 -41 -43 -41 -36 -32 -31 -26 -23 -23 -23 -39
DST0407*18  X220   0 -22 -20 -17 -15 -16 -13 -14 -22 -22 -17 -15 -10  -8  -8  -9  -9  -6  -9  -7 -14 -15 -11  -9  -9 -13
DST0407*19  X220   0  -9 -14 -17 -16 -10  -7  -8 -11 -14 -14 -12  -7  -4  -4  -5  -4  -2  -6  -8  -7 -10 -11 -11 -12  -9
DST0407*20  X220   0 -12  -9  -6 -10  -8  -6  -6  -7  -4  -1  -1  -1  -5  -6  -5  -4  -2  -1   0   1   1   2  -2  -4  -4
DST0407*21  X220   0  -5  -8  -8  -7  -4  -2  -1  -2   0   0   1   2   1  -2  -4  -5  -6  -5  -6  -2   4   7  10  13  -1
DST0407*22  X220   0  16  14  14  14  11  11   9   8   7   6  15  24  24  22  29  10  12  11  23  17  14 -20 -67 -85   6
DST0407*23  X220   0 -87 -90 -99 -91 -81 -81 -82 -79 -65 -59 -52 -52 -59 -66 -65 -65 -60 -56 -52 -46 -42 -38 -34 -31 -64
DST0407*24  X220   0 -27 -19 -11 -15 -16  -8  19  15  10   6   7   5 -10 -21 -16 -17 -15 -20 -31 -27 -28 -22 -26 -39 -13
DST0407*25  X220   0 -51 -65 -81 -93-102-102-106-105-104-102-116-126-123-109-110-126-136-122-128-130-122-118 -96 -97-107
DST0407*26  X220   0 -91 -94 -86 -76 -81 -77 -74 -69 -62 -62 -57 -54 -53 -52 -54 -55 -49 -48 -49 -52 -49 -42 -24 -47 -61
DST0407*27  X220   0 -70 -94-102 -66 -64 -92-122-138-130-121-150-148-141-170-151-145-138-141-133-122-123-121-104 -95-120
DST0407*28  X220   0 -88 -84 -85 -86 -86 -81 -79 -82 -82 -82 -81 -81 -79 -80 -77 -74 -70 -69 -68 -70 -68 -67 -63 -61 -77
DST0407*29  X220   0 -62 -66 -66 -62 -60 -58 -58 -58 -59 -59 -56 -56 -55 -54 -53 -53 -52 -49 -49 -48 -48 -49 -47 -45 -55
DST0407*30  X220   0 -45 -49 -50 -49 -47 -45 -40 -39 -42 -45 -42 -38 -40 -39 -37 -35 -35 -34 -35 -35 -32 -23 -21 -23 -38
DST0407*31  X220   0 -25 -27 -27 -28 -29 -25 -24 -24 -24 -24 -25 -26 -30 -35 -35 -35 -34 -30 -30 -33 -35 -38 -35 -30 -30
DST0408*01  X220   0 -32 -40 -35 -28 -25 -21 -19 -21 -22 -23 -22 -22 -24 -23 -23 -22 -23 -23 -24 -24 -25 -24 -25 -28 -25
DST0408*02  X220   0 -30 -33 -33 -33 -30 -25 -22 -26 -32 -28 -25 -25 -25 -24 -23 -22 -22 -22 -20 -21 -19 -24 -25 -19 -25
DST0408*03  X220   0 -19 -20 -19 -19 -20 -19 -18 -16 -17 -17 -15 -15 -16 -17 -15 -14 -13 -11 -12 -12 -15 -18 -16 -15 -16
DST0408*04  X220   0 -14 -15 -14 -15 -13 -12 -10  -7  -7  -8 -10  -8  -7  -8  -9  -9 -10  -9  -9 -10  -9  -9  -6  -4 -10
DST0408*05  X220   0  -7 -11 -12 -12 -12 -10  -8  -6  -6  -5  -7 -11 -14 -15 -15 -12  -9  -5  -6 -13 -12  -8  -9 -16 -10
DST0408*06  X220   0 -21 -22 -17 -14 -11  -9  -9  -8  -7  -7  -9  -9  -8  -6  -4  -3  -2  -2   1   1  -3   0   2   0  -7
DST0408*07  X220   0  -4  -6  -5 -12 -14 -14 -20 -26 -30 -31 -24 -30 -28 -27 -19 -22 -22 -22 -24 -28 -30 -28 -30 -28 -22
DST0408*08  X220   0 -26 -28 -28 -25 -24 -24 -22 -20 -19 -20 -22 -23 -23 -22 -17 -17 -17 -15 -15 -15 -16 -17 -16 -17 -20
DST0408*09  X220   0 -19 -20 -21 -20 -16  -8 -13 -23 -30 -30 -27 -25 -25 -23 -20 -17 -21 -21 -20 -27 -37 -51 -45 -40 -25
DST0408*10  X220   0 -40 -41 -32 -29 -30 -30 -26 -21 -19 -18 -17 -22 -23 -20 -19 -17 -23 -29 -30 -36 -33 -36 -35 -36 -28
DST0408*11  X220   0 -28 -24 -22 -26 -27 -27 -26 -22 -26 -28 -29 -28 -22 -22 -22 -18 -19 -21 -23 -28 -22 -18 -17 -19 -24
DST0408*12  X220   0 -17 -18 -16 -12 -11 -11  -9  -5  -5  -8 -11 -10 -13 -15 -18 -19 -17 -15 -13 -16 -18 -21 -19 -18 -14
DST0408*13  X220   0 -13 -11 -13 -17 -20 -15 -11  -9  -9 -10 -10 -14 -19 -18 -14 -13 -12 -15 -18 -18 -17 -11  -6   0 -13
DST0408*14  X220   0  10   8   6   8   5   5   6   0   3   2   2  -6  -5  -5  -5  -1  -2  -6  -6  -9  -9  -9  -3  -3  -1
DST0408*15  X220   0   0   0  -1  -2  -2   0   1  -2  -4  -6  -6 -10 -13 -14 -12 -12 -12 -13 -12 -10 -11 -12 -12 -12  -7
DST0408*16  X220   0 -11 -11  -6  -1  -3  -2   0   2   2   2   0  -5  -9 -10  -7  -2   3  -3  -4  -5  -2  -8  -8  -5  -4
DST0408*17  X220   0  -1  -7 -12  -8  -5  -1  -2  -2  -4  -2  -2  -8 -10  -7 -11  -9 -14 -12  -4  -8 -13 -14 -18 -16  -8
DST0408*18  X220   0 -17 -18 -16 -16 -19 -15 -12 -11 -15 -15 -18 -20 -19 -16  -6  -2  -1   5   3  -2  -5  -7  -9 -11 -11
DST0408*19  X220   0 -11  -7  -5  -5   0   3   3   3   0   0   0   1  -2   0   2   1   0   3   3   5   5   1   0   1   0
DST0408*20  X220   0   1  -6 -13 -14 -10  -9 -14 -17 -17 -21 -18 -13 -14 -21 -23 -20 -17 -20 -25 -29 -26 -24 -25 -25 -18
DST0408*21  X220   0 -23 -23 -19 -26 -31 -24 -20 -23 -26 -22 -20 -21 -19 -14 -10  -9 -13 -23 -28 -28 -26 -26 -24 -27 -22
DST0408*22  X220   0 -33 -25 -21 -20 -23 -21 -23 -25 -27 -27 -26 -22 -22 -19 -19 -21 -25 -22 -21 -21 -18 -17 -14 -14 -22
DST0408*23  X220   0 -16 -13  -9  -8 -11 -17 -19 -17 -15 -15 -14 -13 -13 -11  -9  -8  -9 -13 -13 -14 -12 -14 -16 -16 -13
DST0408*24  X220   0 -16 -15 -14 -10  -8  -6  -5  -6  -5  -5  -8 -10 -11 -11 -11 -10 -10  -8  -9  -9  -6  -1  -1  -3  -8
DST0408*25  X220   0  -4  -4  -5  -7  -7 -10 -10  -8  -7  -5  -3  -1   0   2  -1  -4  -4  -5  -6  -3  -2  -4  -8  -8  -5
DST0408*26  X220   0  -3   0   4   4   4   3   2   2   5   3   2   1   3   3   4   5   4   3   2   2   4   3   3   2   3
DST0408*27  X220   0  -3  -8  -5  -3  -2  -3  -7  -5  -6  -5  -4  -4  -5  -1  -2  -3  -3  -5 -12 -12 -11  -9  -7  -9  -6
DST0408*28  X220   0  -7  -2   0  -1   0   0  -3  -5  -6  -9  -8  -5  -3  -3  -4  -8  -9 -10 -13 -12 -11  -9  -5  -1  -6
DST0408*29  X220   0   3   5   1  -2  -1  -2  -1  -1  -2   0  12  13  14  17  12  17  17  18  16  13   5   6  10  17   8
DST0408*30  X220   0  18  17   1  -6  -6  -3 -12 -26 -39 -38 -30 -31 -39 -47 -59 -70 -78 -81 -82 -93-107-117-129-117 -49
DST0408*31  X220   0 -90 -82 -84 -75 -75 -73 -64 -77 -81 -71 -67 -63 -61 -55 -51 -49 -53 -51 -49 -48 -49 -45 -41 -41 -62
DST0409*01  X220   0 -38 -37 -33 -30 -28 -28 -30 -29 -30 -30 -28 -28 -26 -24 -24 -26 -25 -25 -25 -24 -24 -25 -25 -25 -28
DST0409*02  X220   0 -23 -18 -16 -16 -17 -15 -15 -17 -22 -23 -21 -18 -16 -16 -19 -21 -18 -16 -16 -16 -18 -21 -23 -21 -18
DST0409*03  X220   0 -17 -15 -14 -11  -8  -6  -6  -9 -10 -10  -8  -6  -6  -5  -3  -3  -4  -7  -6  -3  -3  -4  -4  -4  -7
DST0409*04  X220   0  -2   3   4   0   0   2   1   0   1   5   5   5   6   3   2   5   2   6   6   8   9   9  10   8   4
DST0409*05  X220   0   9  11  12  11  11  10   8   5   4   8   6  -4  -5  -8  -5   1  -4  -9 -29 -29 -19 -13 -11 -11  -2
DST0409*06  X220   0  -6  -2  -1   0  -2  -4 -11 -14 -21 -25 -19  -8 -11 -19 -23 -22 -23 -25 -22 -19 -11  -7  -4  -4 -13
DST0409*07  X220   0  -9 -10  -6 -10 -17 -21 -28 -27 -26 -25 -20 -18 -19 -18 -19 -21 -19 -17 -18 -18 -11  -7  -6  -4 -16
DST0409*08  X220   0  -6  -9 -16 -19 -20 -24 -26 -25 -18 -16 -15 -16 -18 -16 -18 -18 -16 -14 -13  -9  -5  -4  -4  -5 -15
DST0409*09  X220   0  -5  -6  -7  -7  -5  -4  -1  -1  -4  -3  -1   1   1  -1  -3  -3  -3  -4  -1   2   5   8   8   9  -1
DST0409*10  X220   0   6   3  -1  -6  -8  -8  -7  -7  -6  -5  -6  -3  -3  -4  -7  -8  -7  -6  -5  -4  -4  -2  -1  -1  -4
DST0409*11  X220   0  -3  -3  -2   1   1   1   0   0   1   2   4   4   6   5   4   2  -1  -2  -4  -4  -4  -3  -2   2   0
DST0409*12  X220   0  -1  -3  -2  -1  -5  -4  -3  -2  -3  -4  -4  -3  -3  -4  -4  -1   0   4   3   4   6   3   3   3  -1
DST0409*13  X220   0   3   4   6   7   8   7   5   3   1   1   0   2   1  -1   0   3   3   1  -1   0  20  22  25  29   6
DST0409*14  X220   0  23   4   3   4  -9 -22 -30 -27 -19 -11 -22 -38 -36 -21 -10  -4  -1  -3 -20 -13 -27 -43 -45 -35 -17
DST0409*15  X220   0 -37 -32 -34 -37 -31 -28 -27 -26 -22 -21 -23 -28 -26 -21 -19 -16 -20 -21 -21 -18 -15 -12 -10 -14 -23
DST0409*16  X220   0 -15 -12 -14 -20 -23 -22 -24 -20 -16 -23 -25 -22 -18 -19 -17 -16 -16 -21 -18 -18 -11 -12 -10  -5 -17
DST0409*17  X220   0  -1  -8 -15 -24 -26 -26 -32 -32 -29 -26 -26 -33 -28 -20 -22 -26 -26 -18 -15 -13 -11 -11 -13 -15 -21
DST0409*18  X220   0 -18 -21 -25 -21 -32 -33 -26 -23 -20 -21 -24 -20 -20 -10 -11 -12 -14 -16 -16 -11  -5  -2   1   2 -17
DST0409*19  X220   0   2  -1  -1  -3  -5  -5  -5  -4  -5  -5  -7  -5  -4  -4  -3  -2  -1  -5  -9  -9  -8  -8  -7  -7  -5
DST0409*20  X220   0  -7  -5  -1   0   2   4   5   4 -10  -8  -6  -2   0  -6  -7  -9  -9  -8  -7  -4  -1   4   6  10  -2
DST0409*21  X220   0   9   4  -1  -8 -18 -19 -11  -6  -8 -10  -6  -2  -1  -2  -1  -1  -5  -5  -6  -4  -5  -3   0   4  -4
DST0409*22  X220   0   3  -2  -5  -7  -5  -1   3   5   4   5   5   6   0  -7 -18 -19 -21 -26 -32 -33 -26 -26 -29 -31 -11
DST0409*23  X220   0 -37 -38 -31 -32 -30 -29 -22 -17 -13 -13 -13 -12 -12  -8  -7  -8  -7  -8  -9 -11 -12 -12 -13 -17 -17
DST0409*24  X220   0 -16 -18 -24 -24 -20 -14 -13 -13 -13 -13 -15 -13  -9  -5  -3  -3  -6  -4  -8  -9  -9  -6  -5  -6 -11
DST0409*25  X220   0  -5  -2   0   0   0  -1   0   0   0   0   0  -2  -3  -4  -5  -4  -4  -8 -10 -12 -11  -7  -1   1  -3
DST0409*26  X220   0   1   2   3   2  -2  -2   1   3   4   5   6   8   8   9  10  11  10   6   4  -1   0   0   1   2   4
DST0409*27  X220   0   2   4   6   7   7   8  10  11   8   8   6  -4  -9  -4  -1   6   5  -5 -10  -9  -3  -1   0   2   2
DST0409*28  X220   0   2   2   1  -2  -2  -1   4  -4  -8  -5  -4  -2   0   3   6   9   9   8   6   4   5   0   2   2   1
DST0409*29  X220   0   4   6   8   8   8   9  12  10   8   6   5   7   6   5   6   8  10  11   7   7   4   3   4   5   7
DST0409*30  X220   0   8  11  11  11  11  12  13  14  13  14  15  14  14  14  14  12  12  12  11  10  11  12  14  17  13
DST0410*01  X220   0  18  18  17  16  13  11  10  10  11  10  14  14  13  14  16  19  23  21  20  15  16  17  21  23  16
DST0410*02  X220   0  22  17  14  15  14   7   2   7   9   6  -3 -11 -10  -2   1  -3  -7  -8  -7  -5  -6  -5  -2   2   2
DST0410*03  X220   0   4   6   6   5   3   1  -1  -4  -7 -11 -10  -2  -7  -7 -12 -16 -19 -23 -24 -26 -25 -25 -23 -23 -10
DST0410*04  X220   0 -30 -28 -21 -20 -23 -19 -12  -8  -6  -2  -3  -6  -6  -6  -4 -10 -11 -10 -16 -17 -19 -18 -16 -13 -14
DST0410*05  X220   0 -13 -14 -14 -14 -15 -14 -11  -8  -6  -2  -1  -2  -2  -3  -2  -2  -1  -2  -1  -1   0  -4  -9 -10  -6
DST0410*06  X220   0 -12 -11 -10 -11 -10 -11 -10  -7  -3   0  -1  -4  -8  -8  -5  -3  -3  -4  -3  -3  -3  -2  -2  -2  -6
DST0410*07  X220   0  -2  -1   0   2   3   3   2   4   7   8   5   0  -2   0   3   5   4   3   3   4   6   8   9  11   4
DST0410*08  X220   0  14  13  14  17  18  17  19  20  22  22  16  13  10  11  10   2   6   9   9   8   6  -1   1   1  12
DST0410*09  X220   0   1   1  -1  -1   0   0   1   4   6   2   2   0   1   1   2   2   2  -3  -6  -7  -3   0   1   0   0
DST0410*10  X220   0  -2  -3 -10 -14 -10  -6  -2   0   0  -1  -4  -2   0  -3  -2  -1   1   0  -2   0  -5  -7  -5  -4  -3
DST0410*11  X220   0  -5  -9 -15 -13 -18 -20 -11  -5  -9 -10  -9  -9 -13 -15 -14  -8  -5  -4  -5  -7  -8 -13 -15 -17 -11
DST0410*12  X220   0 -11  -9 -12 -19 -20 -13  -7  -1  -1   0   0  -2  -4  -2   2   2   0   0   0  -1  -2  -1  -8  -8  -5
DST0410*13  X220   0 -12 -21 -28 -31 -28 -33 -42 -47 -49 -42 -40 -38 -38 -45 -38 -37 -41 -37 -32 -34 -30 -29 -29 -31 -35
DST0410*14  X220   0 -28 -28 -30 -27 -24 -24 -26 -30 -28 -21 -22 -23 -19 -24 -21 -23 -24 -21 -21 -19 -21 -21 -16 -12 -23
DST0410*15  X220   0 -10 -13 -12 -11 -11 -10  -7  -4  -3  -7 -11 -17 -19 -16 -12 -10  -8  -8  -6  -9 -10 -10  -8  -8 -10
DST0410*16  X220   0  -9 -11 -12 -13 -14 -12  -7  -5  -4  -6  -9  -8  -9  -7  -5  -3  -1  -1  -1  -2  -3  -2   0   0  -6
DST0410*17  X220   0   2   3   4   4   3   2   2   3   3   3   2   4   4   5   4   4   5   6   7   8   5   3   3   5   4
DST0410*18  X220   0   7   8   8   9  11  14  15  15  14  16  15  14   9  12  14  12  13  13   6   0  -1   0   2   3  10
DST0410*19  X220   0   5   5   1   3   2   2   6   8   9  11  12  15  14  13  15   7   9  12  12  12   8   5   4   6   8
DST0410*20  X220   0  15  20  21  15  -3 -11 -11  -8  -1   4   4   0  -1  -7 -19 -32 -28 -20 -16 -15 -17 -16 -13 -11  -6
DST0410*21  X220   0  -8  -8  -8  -8 -15 -21 -20 -13  -7  -6  -8  -9 -11 -10  -7  -6  -5  -5  -5  -6  -8 -10  -7  -5  -9
DST0410*22  X220   0  -3   1  -3  -7  -7  -5   0   2   4   5   4  -1  -2  -3   0   4   1   0   1   0   0  -1   0   2   0
DST0410*23  X220   0   2   3   1   3   5   7   8   9   9  11  13  13  12  11  12  12  12   8   9  11  11   9   9   2   8
DST0410*24  X220   0   3   7   9  12  11  15  13  12  12  13  16  12  12  11  11  13  16  11  -4  -8  -3  -3  -4  -2   8
DST0410*25  X220   0   4   5   1   2   6   9  12  -4  -9  -7  -6  -7  -8  -3  -3  -3  -5  -6  -4  -4  -6  -8  -7  -8  -2
DST0410*26  X220   0  -8  -7  -5  -4  -4  -3  -2  -2   0   1   2   3   3   2   2   3   3   4   4   5   4   3   4   2   0
DST0410*27  X220   0   3   3   5   7   9  11  11  11  10   7   5   7  14  15  16  14  12  15  15  12  11   8   4   6  10
DST0410*28  X220   0  10   9   7   8  10  11  12  11   8   8  10  12  14  15  15  12  12  14  14  17  16  14  13  10  12
DST0410*29  X220   0   8   9  13  14  12  11  10  11  11  11   8   7   9  12  12   6   1  -7  -9 -16 -18 -14 -10  -5   4
DST0410*30  X220   0 -11 -17 -21 -22 -23 -22 -25 -28 -33 -33 -24 -15 -16 -14  -9  -9 -12  -5  -3  -4 -15 -24 -23 -17 -18
DST0410*31  X220   0  -9  -7 -15 -14  -9  -4  -4  -6  -4  -4 -13 -16 -18 -20 -18 -16 -14 -14 -12 -14 -13 -16 -16 -19 -12
DST0411*01  X220   0 -19 -16 -14 -12  -8  -7  -7  -5  -6  -8  -8 -10  -9  -9  -7  -7  -1  -1  -4  -2  -1  -2  -3  -3  -7
DST0411*02  X220   0  -3  -5  -4  -5  -7  -7  -6  -4  -2  -3  -4  -2  -2   1  -1  -4  -6  -5   0   3   2   1  -1   0  -3
DST0411*03  X220   0   2   3   3   3   4   6   8   8   8   7   4   3   1   7  12  14  14   7   3   3  -7 -19 -17 -12   3
DST0411*04  X220   0  -3  -3  -7  -9  -8  -9 -11 -13 -10  -5  -2   0   1  -1  -2   0  -1  -9 -13 -12  -7  -4  -1  -5  -6
DST0411*05  X220   0  -8  -6  -5  -6  -5  -4  -4  -3  -2   0   1   0  -3  -3  -3  -2   0  -1  -1   1   2   4   4   5  -2
DST0411*06  X220   0   6   6   6   5   4   6   7   7   6   6   6   6   7   7   5   5   4   5   6   1   2   5   7  10   6
DST0411*07  X220   0  12   9   8  19  14  16  17  16  17  16  25  50  55  44  43  30   8 -15  18  61  22 -74 -77-117   9
DST0411*08  X220   0-179-186-224-272-342-368-374-343-320-299-234-215-181-168-160-149-145-135-128-125-125-118-122-126-210
DST0411*09  X220   0-127-129-129-122-125-118-116-103-104 -93 -78 -70 -92-106-118-138-139-129-110-106-181-214-182-173-125
DST0411*10  X220   0-151-135-148-155-152-197-240-259-258-258-263-232-234-206-176-171-164-135-118-122-120-118-112-109-176
DST0411*11  X220   0-105 -97 -97 -97-103-106-103 -99 -90 -80 -85 -82 -76 -77 -81 -75 -73 -58 -52 -61 -59 -44 -40 -46 -79
DST0411*12  X220   0 -60 -64 -68 -82 -80 -73 -62 -51 -62 -83 -92 -87 -80 -74 -63 -61 -71 -71 -69 -78 -81 -80 -71 -67 -72
DST0411*13  X220   0 -64 -64 -64 -64 -61 -59 -59 -58 -60 -58 -55 -51 -51 -49 -48 -48 -51 -50 -48 -48 -51 -52 -49 -44 -54
DST0411*14  X220   0 -48 -58 -58 -58 -56 -53 -52 -57 -57 -54 -54 -53 -52 -51 -48 -45 -44 -41 -43 -44 -44 -42 -41 -40 -50
DST0411*15  X220   0 -39 -39 -41 -39 -40 -41 -38 -38 -38 -36 -37 -39 -41 -41 -40 -40 -41 -41 -41 -38 -36 -31 -28 -27 -38
DST0411*16  X220   0 -24 -23 -23 -20 -21 -22 -23 -29 -34 -41 -38 -37 -35 -35 -36 -36 -34 -33 -32 -34 -32 -35 -35 -31 -31
DST0411*17  X220   0 -29 -27 -30 -31 -31 -34 -35 -40 -40 -43 -46 -46 -41 -37 -34 -33 -33 -31 -29 -29 -30 -30 -30 -29 -34
DST0411*18  X220   0 -27 -24 -23 -24 -24 -24 -23 -24 -24 -25 -25 -28 -30 -31 -30 -26 -26 -23 -23 -23 -23 -22 -20 -17 -25
DST0411*19  X220   0 -15 -13 -11 -14 -17 -16 -15 -14 -14 -15 -14 -11 -11 -10  -7  -4  -2   4  10   8   1  -1  -5  -8  -8
DST0411*20  X220   0 -15 -16 -18 -21 -26 -29 -33 -40 -36 -33 -35 -36 -44 -34 -36 -37 -29 -21 -40 -44 -34 -29 -25 -21 -31
DST0411*21  X220   0 -17 -19 -28 -28 -28 -26 -30 -30 -30 -28 -30 -32 -31 -31 -44 -41 -40 -36 -34 -32 -31 -28 -25 -22 -30
DST0411*22  X220   0 -19 -23 -27 -29 -32 -34 -30 -34 -34 -35 -31 -28 -27 -27 -28 -29 -30 -29 -27 -23 -24 -24 -25 -27 -28
DST0411*23  X220   0 -24 -23 -26 -29 -29 -27 -28 -29 -26 -22 -19 -13  -9  -7  -7  -8 -11 -12 -10 -11  -6  -7 -10  -9 -17
DST0411*24  X220   0 -11 -16 -18 -22 -22 -21 -23 -23 -23 -24 -27 -20 -17 -18 -20 -21 -21 -19 -16 -14 -12 -13 -16 -16 -19
DST0411*25  X220   0 -18 -26 -38 -51 -53 -43 -45 -53 -53 -47 -43 -45 -41 -36 -39 -41 -40 -37 -32 -27 -26 -23 -20 -17 -37
DST0411*26  X220   0 -21 -26 -30 -31 -33 -38 -43 -42 -40 -39 -39 -36 -30 -26 -26 -28 -26 -26 -30 -27 -28 -32 -30 -28 -31
DST0411*27  X220   0 -27 -25 -28 -25 -22 -25 -35 -46 -47 -39 -32 -30 -28 -27 -29 -30 -35 -35 -38 -40 -43 -45 -45 -43 -34
DST0411*28  X220   0 -39 -29 -29 -30 -32 -44 -50 -48 -46 -45 -44 -41 -36 -32 -30 -28 -24 -19 -12 -12 -17 -14 -13 -12 -30
DST0411*29  X220   0  -4  -1  -7 -12 -10 -12 -22 -25 -28 -28 -29 -28 -34 -26 -20 -17 -22 -25 -21 -16 -11 -13 -11 -16 -18
DST0411*30  X220   0  -1 -13 -14 -16 -14 -19 -25 -22 -25 -28 -31 -27 -24 -21 -19 -16 -16 -17 -19 -19 -19 -18 -17 -11 -19
DST0412*01  X220   0  -7  -5  -9  -9 -15 -17 -18 -22 -24 -24 -26 -22 -19 -16 -16 -15 -20 -19 -21 -19 -18 -16 -12 -13 -17
DST0412*02  X220   0 -13 -13 -14 -14 -15 -15 -17 -20 -23 -21 -19 -18 -14 -13 -13 -13 -13 -11 -11 -12 -14 -14 -12 -12 -15
DST0412*03  X220   0 -10 -10  -9  -9  -6  -6  -7  -9 -10 -11 -13 -10  -8  -5  -4  -4  -5  -5  -3  -3  -7  -9 -10  -8  -8
DST0412*04  X220   0  -6  -6  -6  -6  -5  -3  -3  -3  -5  -5  -5  -8 -11 -11  -9  -5  -5  -5  -4  -3  -3  -3  -3  -4  -5
DST0412*05  X220   0  -2  -4  -5  -6  -4   8  15  29  67  53  45  42  46  43  41  35  27  27  28  23  22  20  14  14  24
DST0412*06  X220   0  10   7   6   6   0 -13 -22 -24 -30 -28 -31 -35 -40 -39 -34 -42 -42 -39 -42 -42 -37 -37 -35 -35 -26
DST0412*07  X220   0 -32 -36 -44 -40 -37 -33 -34 -36 -32 -31 -32 -31 -24 -23 -23 -22 -22 -24 -28 -28 -23 -22 -24 -22 -29
DST0412*08  X220   0 -20 -19 -23 -23 -22 -25 -24 -21 -19 -21 -24 -25 -25 -23 -25 -25 -25 -23 -21 -17 -18 -24 -26 -23 -23
DST0412*09  X220   0 -20 -18 -20 -22 -19 -17 -16 -16 -15 -16 -22 -24 -25 -23 -19 -17 -19 -24 -25 -19 -15 -15 -17 -15 -19
DST0412*10  X220   0 -16 -15 -17 -17 -18 -12 -11 -15 -20 -24 -26 -26 -26 -25 -26 -27 -27 -24 -25 -25 -24 -21 -24 -21 -21
DST0412*11  X220   0 -18 -16 -18 -18 -20 -23 -27 -26 -22 -25 -28 -28 -25 -13   2   3   6   6  -1 -17 -31 -41 -29 -20 -18
DST0412*12  X220   0 -26 -31 -30 -30 -29 -32 -32 -27 -25 -30 -25 -26 -23 -28 -33 -34 -33 -19 -13 -12 -13  -8   5  -3 -23
DST0412*13  X220   0 -31 -49 -56 -55 -55 -52 -49 -44 -38 -37 -34 -32 -30 -27 -23 -20 -18 -18 -15 -14 -12 -12 -11 -11 -31
DST0412*14  X220   0 -10 -10 -14 -16 -14 -13 -16 -26 -23 -23 -27 -31 -31 -28 -27 -24 -21 -17 -15 -17 -24 -28 -27 -25 -21
DST0412*15  X220   0 -22 -22 -21 -21 -16 -15 -23 -29 -22 -18 -19 -19 -20 -23 -25 -26 -24 -20 -16 -14 -20 -25 -27 -22 -21
DST0412*16  X220   0 -13  -6  -4 -10 -11 -12 -13 -11  -8  -7  -8  -6  -7  -8  -7  -2  -2  -5   1   3  -8 -13 -10  -4  -7
DST0412*17  X220   0   1  -5 -10 -14 -11 -14 -14 -18 -16 -12 -17 -20 -17 -16 -15 -16 -16 -18 -21 -21 -19 -17 -15 -17 -15
DST0412*18  X220   0 -14 -15 -19 -18 -12  -8  -5  -5  -6  -7 -14 -12 -13 -17 -13 -13 -12 -11 -13 -13 -12 -14 -18 -18 -13
DST0412*19  X220   0 -18 -15 -15 -15 -13 -12 -14 -13 -10  -8  -7  -7  -8  -9  -8  -7  -7  -8  -8  -7  -5  -5  -7  -7 -10
DST0412*20  X220   0  -6  -4  -5  -6  -4   1   0  -3  -1   2   2  -2  -4  -5  -2  -2  -3  -5  -5  -1   2   2   3   1  -2
