2004  17 13  0    0.690   -4.407   -0.738 
2004  17 14  0    4.238   -1.969   -0.073 
2004  17 15  0    3.807   -1.656    1.288 
2004  17 16  0    3.860   -3.859   -0.977 
2004  17 17  0    5.101   -2.348   -2.236 
2004  17 18  0    4.330   -0.836   -0.640 
2004  17 19  0    0.844   -4.613   -2.347 
2004  17 20  0    3.180   -3.095   -1.403 
2004  17 21  0    5.016   -1.389   -0.681 
2004  17 22  0    4.951    2.596    1.838 
2004  17 23  0    5.284    0.995    2.468 
2004  18  0  0    1.950   -3.118   -1.645 
2004  18  1  0    1.494   -3.174    1.427 
2004  18  2  0    2.966   -1.642   -2.001 
2004  18  3  0    3.219    0.529    1.604 
2004  18  4  0    1.620   -5.214   -3.598 
2004  18  5  0    1.575   -3.796   -2.718 
2004  18  6  0    2.959   -3.199   -2.541 
2004  18  7  0    3.440   -4.585   -0.032 
2004  18  8  0    4.667   -3.247    3.456 
2004  18  9  0    5.210   -3.097    2.300 
2004  18 10  0    4.160   -3.090    3.464 
2004  18 11  0    2.538   -4.489   -0.978 
2004  18 12  0    3.379   -4.913    1.140 
2004  18 13  0    6.155   -2.868    3.015 
2004  18 14  0    6.202   -2.569    2.400 
2004  18 15  0    4.639   -4.148   -0.369 
2004  18 16  0    5.328   -3.513    2.001 
2004  18 17  0    5.260   -3.228    1.595 
2004  18 18  0    6.044   -0.305    0.806 
2004  18 19  0    5.602    0.079   -1.398 
2004  18 20  0    3.322    0.145   -3.434 
2004  18 21  0    3.761    0.080   -2.288 
2004  18 22  0    4.346   -2.480    0.575 
2004  18 23  0    2.451   -1.056    1.044 
2004  19  0  0    4.709   -2.155   -1.258 
2004  19  1  0    5.099   -1.810    1.099 
2004  19  2  0    4.050   -0.694    2.484 
2004  19  3  0    3.170   -2.049    4.708 
2004  19  4  0    4.377   -3.630   -2.102 
2004  19  5  0    2.348   -0.444    4.339 
2004  19  6  0    3.223   -0.912    4.693 
2004  19  7  0    4.325   -3.893    0.686 
2004  19  8  0    4.380   -3.067    1.354 
2004  19  9  0    0.701   -6.372   -0.446 
2004  19 10  0   -0.200   -6.023   -0.635 
2004  19 11  0   -0.507   -6.906   -0.388 
2004  19 12  0   -0.453   -6.242   -2.932 
2004  19 13  0    0.463   -4.808   -3.489 
2004  19 14  0    1.685   -1.489   -2.160 
2004  19 15  0    0.510   -1.133   -4.333 
2004  19 16  0    1.131   -0.049   -3.228 
2004  19 17  0    1.462    0.009   -3.569 
2004  19 18  0    3.238   -1.288    2.304 
2004  19 19  0    2.263   -1.951   -0.042 
2004  19 20  0    1.893   -1.583    0.803 
2004  19 21  0    1.891   -2.542   -0.713 
2004  19 22  0    2.596   -1.861   -0.589 
2004  19 23  0    4.503   -1.634   -0.624 
2004  20  0  0    3.426   -2.031   -1.763 
2004  20  1  0    4.110   -0.590   -2.394 
2004  20  2  0    3.153    1.419   -3.289 
2004  20  3  0    2.590   -0.550   -2.993 
2004  20  4  0    1.755   -0.175   -1.383 
2004  20  5  0    3.798    1.948    0.284 
2004  20  6  0    4.103    0.360    2.571 
2004  20  7  0    4.729   -1.513    2.491 
2004  20  8  0    2.422   -4.292    3.114 
2004  20  9  0    4.883    0.313    1.510 
2004  20 10  0    5.524   -0.251    0.905 
2004  20 11  0    3.155    1.902   -3.808 
2004  20 12  0    4.211    0.994   -3.250 
2004  20 13  0    3.372    2.093   -4.477 
2004  20 14  0    4.420    2.119   -2.954 
2004  20 15  0    5.207    0.640   -0.288 
2004  20 16  0    5.436   -0.211    1.358 
2004  20 17  0    5.441   -0.272   -1.275 
2004  20 18  0    4.645   -2.996   -1.199 
2004  20 19  0    3.417   -3.385   -1.118 
2004  20 20  0    4.382   -2.598    0.927 
2004  20 21  0    2.213   -3.035   -0.866 
2004  20 22  0    3.128   -1.737   -2.789 
2004  20 23  0    1.624   -4.535   -1.697 
2004  21  0  0    2.495   -4.881    0.286 
2004  21  1  0    2.425   -4.401    1.847 
2004  21  2  0    3.551   -3.862   -1.368 
2004  21  3  0    1.640   -4.376   -0.011 
2004  21  4  0    3.529   -2.648   -1.104 
2004  21  5  0    4.287   -0.370   -1.175 
2004  21  6  0    3.617    0.208   -3.545 
2004  21  7  0    3.850   -3.311   -0.079 
2004  21  8  0    3.130   -0.039   -1.339 
2004  21  9  0    3.066    2.084   -2.737 
2004  21 10  0    2.861   -0.010   -3.152 
2004  21 11  0    1.344   -4.369   -2.116 
2004  21 12  0    4.053    0.054   -0.970 
2004  21 13  0    2.130   -3.043   -1.588 
2004  21 14  0    2.951   -1.403   -2.253 
2004  21 15  0    2.267   -3.163    1.084 
2004  21 16  0    1.769   -3.028   -0.342 
2004  21 17  0    0.715   -3.414    0.027 
2004  21 18  0    0.601   -2.927   -2.828 
2004  21 19  0    1.280   -3.230   -2.832 
2004  21 20  0    1.041   -4.035   -1.253 
2004  21 21  0    2.839   -2.545   -3.083 
